# Constructed from biom file
#OTU ID	innovator-63-254-1-1P_000000000-J26H2	innovator-63-254-1-2P_000000000-J26H2	innovator-63-254-1-3P_000000000-J3F8D	innovator-63-254-1-4P_000000000-J26H2	innovator-63-359-2-1P_000000000-J26H2	innovator-63-359-2-2P_000000000-J26H2	innovator-63-359-2-3P_000000000-J3F8D	innovator-63-359-2-4P_000000000-J26H2	innovator-63-472-4-1P_000000000-J26H2	innovator-63-472-4-2P_000000000-J26H2	innovator-63-472-4-3P_000000000-J3F8D	innovator-63-472-4-4P_000000000-J26H2	innovator-63-604-3-1P_000000000-J26H2	innovator-63-604-3-2P_000000000-J26H2	innovator-63-604-3-3P_000000000-J3F8D	innovator-63-604-3-4P_000000000-J26H2	innovator-75-255-1-1P_000000000-J26H2	innovator-75-255-1-2P_000000000-J26H2	innovator-75-255-1-3P_000000000-J3F8D	innovator-75-255-1-4P_000000000-J26H2	innovator-75-296-2-1P_000000000-J26H2	innovator-75-296-2-2P_000000000-J26H2	innovator-75-296-2-3P_000000000-J3F8D	innovator-75-296-2-4P_000000000-J26H2	innovator-75-364-3-1P_000000000-J26H2	innovator-75-364-3-2P_000000000-J26H2	innovator-75-364-3-3P_000000000-J3F8D	innovator-75-364-3-4P_000000000-J26H2	innovator-75-413-4-1P_000000000-J26H2	innovator-75-413-4-2P_000000000-J26H2	innovator-75-413-4-3P_000000000-J3F8D	innovator-75-413-4-4P_000000000-J26H2	innovator-80-133-1-1P_000000000-J26H2	innovator-80-133-1-2P_000000000-J26H2	innovator-80-133-1-3P_000000000-J3F8D	innovator-80-133-1-4P_000000000-J26H2	innovator-80-238-2-1P_000000000-J26H2	innovator-80-238-2-2P_000000000-J26H2	innovator-80-238-2-3P_000000000-J3F8D	innovator-80-238-2-4P_000000000-J26H2	innovator-80-412-4-1P_000000000-J26H2	innovator-80-412-4-2P_000000000-J26H2	innovator-80-412-4-3P_000000000-J3F8D	innovator-80-412-4-4P_000000000-J26H2	innovator-80-484-3-1P_000000000-J26H2	innovator-80-484-3-2P_000000000-J26H2	innovator-80-484-3-3P_000000000-J3F8D	innovator-80-484-3-4P_000000000-J26H2
4c5d99577214217bd3008671b47e5ee6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3a762264878e5b3c87c88e2264be144c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	36.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8e6a2a3d43007bf5f983f123d365f12d	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1ee297c666c5b2b89b05fb01d191568b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
cbce4b20b5a5aa4f89509174867296c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
5f8a8ced3cd77609896404b69b0f2905	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
efe16b7fe8c859465d8cbb4005e70e49	9.0	0.0	15.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	16.0	18.0	0.0	8.0	13.0	15.0	0.0	12.0	0.0	0.0	0.0	11.0	16.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	36.0	11.0	0.0	0.0	0.0
90011c0b838ee4c2874b6f2b1c15e363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e6d5ce60b2568b63e1a2a56ce1b214db	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1482cbe09341470d0347f9e945bf5cfd	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
